GAME_ID,TEAM_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,MINUTES_PLAYED,OPP_TEAM_ID,OPP_GAME_DATE,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TO,OPP_PF,OPP_PTS,OPP_PLUS_MINUS,OPP_MINUTES_PLAYED,IS_WIN,POINT_DIFF,IS_HOME,ROLL_HOME_WINRATE_5,ROLL_AWAY_WINRATE_5,ROLL_HOME_WINRATE_10,ROLL_AWAY_WINRATE_10,ROLL_HOME_WINRATE_25,ROLL_AWAY_WINRATE_25,ROLL_HOME_WINRATE_50,ROLL_AWAY_WINRATE_50,ROLL_HOME_WINRATE_100,ROLL_AWAY_WINRATE_100,ROLL_HOME_WINRATE_200,ROLL_AWAY_WINRATE_200,HOME_WIN_STREAK,AWAY_WIN_STREAK,ROLL_HOME_PTS_FOR_5,ROLL_HOME_PTS_AGAINST_5,ROLL_AWAY_PTS_FOR_5,ROLL_AWAY_PTS_AGAINST_5,ROLL_HOME_PTS_FOR_10,ROLL_HOME_PTS_AGAINST_10,ROLL_AWAY_PTS_FOR_10,ROLL_AWAY_PTS_AGAINST_10,ROLL_HOME_PTS_FOR_25,ROLL_HOME_PTS_AGAINST_25,ROLL_AWAY_PTS_FOR_25,ROLL_AWAY_PTS_AGAINST_25,ROLL_HOME_PTS_FOR_50,ROLL_HOME_PTS_AGAINST_50,ROLL_AWAY_PTS_FOR_50,ROLL_AWAY_PTS_AGAINST_50,ROLL_HOME_PTS_FOR_100,ROLL_HOME_PTS_AGAINST_100,ROLL_AWAY_PTS_FOR_100,ROLL_AWAY_PTS_AGAINST_100,ROLL_HOME_PTS_FOR_200,ROLL_HOME_PTS_AGAINST_200,ROLL_AWAY_PTS_FOR_200,ROLL_AWAY_PTS_AGAINST_200,ROLL_PTS_3,ROLL_PTS_5,ROLL_PTS_10,ROLL_PTS_25,ROLL_PTS_50,ROLL_PTS_100,ROLL_PTS_200,ROLL_REB_3,ROLL_REB_5,ROLL_REB_10,ROLL_REB_25,ROLL_REB_50,ROLL_REB_100,ROLL_REB_200,ROLL_AST_3,ROLL_AST_5,ROLL_AST_10,ROLL_AST_25,ROLL_AST_50,ROLL_AST_100,ROLL_AST_200,ROLL_FGM_3,ROLL_FGM_5,ROLL_FGM_10,ROLL_FGM_25,ROLL_FGM_50,ROLL_FGM_100,ROLL_FGM_200,ROLL_FGA_3,ROLL_FGA_5,ROLL_FGA_10,ROLL_FGA_25,ROLL_FGA_50,ROLL_FGA_100,ROLL_FGA_200,ROLL_FG_PCT_3,ROLL_FG_PCT_5,ROLL_FG_PCT_10,ROLL_FG_PCT_25,ROLL_FG_PCT_50,ROLL_FG_PCT_100,ROLL_FG_PCT_200,ROLL_PLUS_MINUS_3,ROLL_PLUS_MINUS_5,ROLL_PLUS_MINUS_10,ROLL_PLUS_MINUS_25,ROLL_PLUS_MINUS_50,ROLL_PLUS_MINUS_100,ROLL_PLUS_MINUS_200,ROLL_WIN_RATIO_3,ROLL_WIN_RATIO_5,ROLL_WIN_RATIO_10,ROLL_WIN_RATIO_25,ROLL_WIN_RATIO_50,ROLL_WIN_RATIO_100,ROLL_WIN_RATIO_200,IS_WIN_SHIFTED,WIN_STREAK,DAYS_SINCE_LAST_GAME,OPP_DAYS_SINCE_LAST_GAME,REST_ADVANTAGE,ROLL_HOME_REST_ADV_5,ROLL_AWAY_REST_ADV_5,ROLL_HOME_REST_ADV_10,ROLL_AWAY_REST_ADV_10,ROLL_HOME_REST_ADV_25,ROLL_AWAY_REST_ADV_25,ROLL_HOME_REST_ADV_50,ROLL_AWAY_REST_ADV_50,ROLL_HOME_REST_ADV_100,ROLL_AWAY_REST_ADV_100,ROLL_HOME_REST_ADV_200,ROLL_AWAY_REST_ADV_200,H2H_LAST_5_DIFF,H2H_LAST_5_WINRATE,H2H_LAST_5_COUNT,H2H_LAST_10_DIFF,H2H_LAST_10_WINRATE,H2H_LAST_10_COUNT,H2H_LAST_25_DIFF,H2H_LAST_25_WINRATE,H2H_LAST_25_COUNT,H2H_LAST_50_DIFF,H2H_LAST_50_WINRATE,H2H_LAST_50_COUNT,H2H_LAST_100_DIFF,H2H_LAST_100_WINRATE,H2H_LAST_100_COUNT,H2H_LAST_200_DIFF,H2H_LAST_200_WINRATE,H2H_LAST_200_COUNT,H2H_LAST_5_PTS_FOR,H2H_LAST_5_PTS_AGAINST,H2H_LAST_5_MARGIN,H2H_LAST_10_PTS_FOR,H2H_LAST_10_PTS_AGAINST,H2H_LAST_10_MARGIN,H2H_LAST_25_PTS_FOR,H2H_LAST_25_PTS_AGAINST,H2H_LAST_25_MARGIN,H2H_LAST_50_PTS_FOR,H2H_LAST_50_PTS_AGAINST,H2H_LAST_50_MARGIN,H2H_LAST_100_PTS_FOR,H2H_LAST_100_PTS_AGAINST,H2H_LAST_100_MARGIN,H2H_LAST_200_PTS_FOR,H2H_LAST_200_PTS_AGAINST,H2H_LAST_200_MARGIN,SEASON,H2H_SEASON_WINS,H2H_SEASON_MATCHES,H2H_SEASON_WINRATE,H2H_WIN_STREAK,ELO_PRE,OPP_ELO_PRE,ELO_PRE_SEASON,OPP_ELO_PRE_SEASON
0020000006,1610612741,2000-10-31,52.0,134.0,6.09,12.0,16.0,7.334,46.0,58.0,7.5280000000000005,14.0,44.0,58.0,38.0,16.0,8.0,38.0,40.0,162.0,-190.0,480.0,1610612758,2000-10-31,80.0,146.0,10.416,10.0,26.0,3.666,30.0,38.0,13.0,10.0,64.0,74.0,58.0,24.0,12.0,34.0,46.0,200.0,190.0,480.0,0,-38.0,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8871.0,8878.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000006,1610612758,2000-10-31,80.0,146.0,10.416,10.0,26.0,3.666,30.0,38.0,13.0,10.0,64.0,74.0,58.0,24.0,12.0,34.0,46.0,200.0,190.0,480.0,1610612741,2000-10-31,52.0,134.0,6.09,12.0,16.0,7.334,46.0,58.0,7.5280000000000005,14.0,44.0,58.0,38.0,16.0,8.0,38.0,40.0,162.0,-190.0,480.0,1,38.0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8921.0,8928.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000007,1610612742,2000-10-31,70.0,176.0,6.2,18.0,50.0,2.8,36.0,54.0,9.5,40.0,64.0,104.0,44.0,18.0,18.0,34.0,52.0,194.0,40.0,480.0,1610612749,2000-10-31,66.0,166.0,7.204,12.0,38.0,2.524,42.0,52.0,9.2,34.0,68.0,102.0,32.0,12.0,14.0,36.0,54.0,186.0,-40.0,480.0,1,8.0,1,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8824.0,8831.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000007,1610612749,2000-10-31,66.0,166.0,7.204,12.0,38.0,2.524,42.0,52.0,9.2,34.0,68.0,102.0,32.0,12.0,14.0,36.0,54.0,186.0,-40.0,480.0,1610612742,2000-10-31,70.0,176.0,6.2,18.0,50.0,2.8,36.0,54.0,9.5,40.0,64.0,104.0,44.0,18.0,18.0,34.0,52.0,194.0,40.0,480.0,0,-8.0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8871.0,8878.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000008,1610612745,2000-10-31,68.0,148.0,7.966,4.0,18.0,0.8,56.0,80.0,10.016,22.0,54.0,76.0,36.0,18.0,14.0,36.0,34.0,196.0,-80.0,480.0,1610612750,2000-10-31,86.0,176.0,8.966,12.0,22.0,4.2,28.0,32.0,5.378,26.0,62.0,88.0,58.0,14.0,2.0,30.0,50.0,212.0,80.0,480.0,0,-16.0,1,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8961.0,8968.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000008,1610612750,2000-10-31,86.0,176.0,8.966,12.0,22.0,4.2,28.0,32.0,5.378,26.0,62.0,88.0,58.0,14.0,2.0,30.0,50.0,212.0,80.0,480.0,1610612745,2000-10-31,68.0,148.0,7.966,4.0,18.0,0.8,56.0,80.0,10.016,22.0,54.0,76.0,36.0,18.0,14.0,36.0,34.0,196.0,-80.0,480.0,1,16.0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8883.0,8890.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000009,1610612754,2000-10-31,72.0,160.0,8.034,8.0,34.0,2.11,18.0,26.0,4.5,18.0,52.0,70.0,38.0,10.0,8.0,32.0,64.0,170.0,-130.0,480.0,1610612759,2000-10-31,66.0,128.0,12.404,8.0,16.0,5.0,56.0,70.0,12.166,10.0,64.0,74.0,34.0,12.0,8.0,36.0,44.0,196.0,130.0,480.0,0,-26.0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8918.0,8925.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000009,1610612759,2000-10-31,66.0,128.0,12.404,8.0,16.0,5.0,56.0,70.0,12.166,10.0,64.0,74.0,34.0,12.0,8.0,36.0,44.0,196.0,130.0,480.0,1610612754,2000-10-31,72.0,160.0,8.034,8.0,34.0,2.11,18.0,26.0,4.5,18.0,52.0,70.0,38.0,10.0,8.0,32.0,64.0,170.0,-130.0,480.0,1,26.0,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8917.0,8924.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000010,1610612746,2000-10-31,68.0,138.0,10.248,8.0,26.0,3.166,44.0,68.0,10.5,24.0,64.0,88.0,36.0,6.0,12.0,48.0,64.0,188.0,-130.0,480.0,1610612762,2000-10-31,86.0,170.0,8.738,10.0,20.0,3.666,32.0,62.0,9.8,22.0,44.0,66.0,66.0,22.0,8.0,24.0,60.0,214.0,130.0,480.0,0,-26.0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8919.0,8926.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000010,1610612762,2000-10-31,86.0,170.0,8.738,10.0,20.0,3.666,32.0,62.0,9.8,22.0,44.0,66.0,66.0,22.0,8.0,24.0,60.0,214.0,130.0,480.0,1610612746,2000-10-31,68.0,138.0,10.248,8.0,26.0,3.166,44.0,68.0,10.5,24.0,64.0,88.0,36.0,6.0,12.0,48.0,64.0,188.0,-130.0,480.0,1,26.0,1,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8860.0,8867.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000011,1610612744,2000-10-31,64.0,158.0,9.518,8.0,16.0,4.334,56.0,76.0,11.616,28.0,82.0,110.0,36.0,22.0,10.0,42.0,44.0,192.0,20.0,480.0,1610612756,2000-10-31,72.0,182.0,9.122,12.0,42.0,2.366,32.0,40.0,8.084,22.0,66.0,88.0,50.0,24.0,6.0,32.0,56.0,188.0,-20.0,480.0,1,4.0,1,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8893.0,8900.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000011,1610612756,2000-10-31,72.0,182.0,9.122,12.0,42.0,2.366,32.0,40.0,8.084,22.0,66.0,88.0,50.0,24.0,6.0,32.0,56.0,188.0,-20.0,480.0,1610612744,2000-10-31,64.0,158.0,9.518,8.0,16.0,4.334,56.0,76.0,11.616,28.0,82.0,110.0,36.0,22.0,10.0,42.0,44.0,192.0,20.0,480.0,0,-4.0,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8887.0,8894.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000012,1610612747,2000-10-31,72.0,126.0,11.762,10.0,22.0,7.666,38.0,60.0,8.0,16.0,62.0,78.0,56.0,10.0,16.0,40.0,36.0,192.0,100.0,480.0,1610612757,2000-10-31,68.0,170.0,6.384,8.0,22.0,3.334,28.0,32.0,8.714,26.0,38.0,64.0,36.0,26.0,2.0,20.0,56.0,172.0,-100.0,479.9666666666667,1,20.0,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8843.0,8850.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000012,1610612757,2000-10-31,68.0,170.0,6.384,8.0,22.0,3.334,28.0,32.0,8.714,26.0,38.0,64.0,36.0,26.0,2.0,20.0,56.0,172.0,-100.0,479.9666666666667,1610612747,2000-10-31,72.0,126.0,11.762,10.0,22.0,7.666,38.0,60.0,8.0,16.0,62.0,78.0,56.0,10.0,16.0,40.0,36.0,192.0,100.0,480.0,0,-20.0,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8902.0,8909.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000013,1610612760,2000-10-31,64.0,168.0,5.546,16.0,46.0,2.5780000000000003,32.0,44.0,6.928,28.0,76.0,104.0,40.0,10.0,18.0,38.0,50.0,176.0,-60.0,480.0,1610612763,2000-10-31,78.0,180.0,7.526,8.0,28.0,3.5,24.0,52.0,4.444,28.0,74.0,102.0,56.0,24.0,12.0,22.0,42.0,188.0,60.0,480.0,0,-12.0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8887.0,8894.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000013,1610612763,2000-10-31,78.0,180.0,7.526,8.0,28.0,3.5,24.0,52.0,4.444,28.0,74.0,102.0,56.0,24.0,12.0,22.0,42.0,188.0,60.0,480.0,1610612760,2000-10-31,64.0,168.0,5.546,16.0,46.0,2.5780000000000003,32.0,44.0,6.928,28.0,76.0,104.0,40.0,10.0,18.0,38.0,50.0,176.0,-60.0,480.0,1,12.0,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8879.0,8886.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1500.0,1500.0,1500.0
0020000014,1610612738,2000-11-01,64.0,154.0,6.086,14.0,30.0,4.834,64.0,76.0,10.786,20.0,66.0,86.0,44.0,26.0,14.0,28.0,44.0,206.0,200.0,480.03333333333336,1610612765,2000-11-01,66.0,184.0,10.052,14.0,42.0,3.716,20.0,28.0,6.5,34.0,66.0,100.0,36.0,8.0,6.0,44.0,56.0,166.0,-200.0,480.0,1,40.0,1,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8880.0,8887.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1511.585699413623,1500.0,1511.585699413623
0020000014,1610612765,2000-11-01,66.0,184.0,10.052,14.0,42.0,3.716,20.0,28.0,6.5,34.0,66.0,100.0,36.0,8.0,6.0,44.0,56.0,166.0,-200.0,480.0,1610612738,2000-11-01,64.0,154.0,6.086,14.0,30.0,4.834,64.0,76.0,10.786,20.0,66.0,86.0,44.0,26.0,14.0,28.0,44.0,206.0,200.0,480.03333333333336,0,-40.0,0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,2,2,,,208.0,190.0,,,208.0,190.0,,,208.0,190.0,,,208.0,190.0,,,208.0,190.0,,,208.0,190.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,10.74,10.74,10.74,10.74,10.74,10.74,10.74,90.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,-8922.0,8923.0,,8917.0,,8917.0,,8917.0,,8917.0,,8917.0,,8917.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1511.585699413623,1500.0,1511.585699413623,1500.0
0020000015,1610612755,2000-11-01,82.0,170.0,10.268,6.0,22.0,1.666,38.0,56.0,8.966,34.0,52.0,86.0,38.0,22.0,20.0,28.0,46.0,208.0,60.0,480.0,1610612761,2000-11-01,78.0,172.0,7.542,10.0,26.0,3.666,30.0,36.0,7.266,32.0,48.0,80.0,46.0,20.0,10.0,32.0,52.0,196.0,-60.0,480.0,1,12.0,1,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,2,3,,,202.0,144.0,,,202.0,144.0,,,202.0,144.0,,,202.0,144.0,,,202.0,144.0,,,202.0,144.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,10.382,10.382,10.382,10.382,10.382,10.382,10.382,290.0,290.0,290.0,290.0,290.0,290.0,290.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,-8883.0,8884.0,,8975.0,,8975.0,,8975.0,,8975.0,,8975.0,,8975.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1511.585699413623,1488.0,1511.585699413623,1488.0
0020000015,1610612761,2000-11-01,78.0,172.0,7.542,10.0,26.0,3.666,30.0,36.0,7.266,32.0,48.0,80.0,46.0,20.0,10.0,32.0,52.0,196.0,-60.0,480.0,1610612755,2000-11-01,82.0,170.0,10.268,6.0,22.0,1.666,38.0,56.0,8.966,34.0,52.0,86.0,38.0,22.0,20.0,28.0,46.0,208.0,60.0,480.0,0,-12.0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2,0,190.0,208.0,,,190.0,208.0,,,190.0,208.0,,,190.0,208.0,,,190.0,208.0,,,190.0,208.0,,,190.0,190.0,190.0,190.0,190.0,190.0,190.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,8.734,8.734,8.734,8.734,8.734,8.734,8.734,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,-8904.0,8905.0,8926.0,,8926.0,,8926.0,,8926.0,,8926.0,,8926.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1488.0,1511.585699413623,1488.0,1511.585699413623
0020000016,1610612748,2000-11-01,76.0,152.0,12.9,16.0,34.0,4.9,42.0,52.0,10.834,12.0,64.0,76.0,44.0,24.0,12.0,42.0,62.0,210.0,260.0,480.0,1610612753,2000-11-01,62.0,158.0,9.084,2.0,22.0,0.666,32.0,56.0,8.6,30.0,62.0,92.0,16.0,14.0,8.0,58.0,54.0,158.0,-260.0,480.03333333333336,1,52.0,1,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.0,-8909.0,8916.0,,,,,,,,,,,,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0,1512.0,1500.0,1512.0
